865
ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO|ESTRATO|NUMERO_ARE|PAN|PRI|PRD|PVEM|PT|MC|MORENA|PAN_PRI_PRD|PAN_PRI|PAN_PRD|PRI_PRD|PVEM_PT_MORENA|PVEM_PT|PVEM_MORENA|PT_MORENA|CNR|NULOS|TOTAL|BXGR|CSP|JAM|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
3|2|511|B|1|0|U|577|4|1|14|E0302|11|43|1|1|38|2|138|43|2|0|0|0|0|18|0|0|3|8|297|47|101|138|2024|4|25|14|11|24|4|N
3|2|516|B|1|0|U|455|4|12|14|E0302|41|58|17|1|158|0|75|19|0|0|0|0|0|0|0|0|4|0|332|76|177|75|2024|4|25|12|23|15|4|N
3|2|537|C|2|0|U|716|4|12|14|E0302|41|60|71|0|74|0|44|115|0|0|2|0|0|2|0|0|2|10|380|133|191|44|2024|4|25|12|31|7|4|N
3|2|538|B|1|0|U|712|4|12|14|E0302|42|65|16|27|239|32|40|99|0|0|0|0|0|0|16|0|5|12|551|108|386|40|2024|4|25|11|35|35|4|N
4|2|245|C|1|0|U|531|3|8|16|E0402|24|6|94|31|16|10|64|210|0|0|0|4|33|0|14|1|2|1|486|135|284|64|2024|4|25|11|27|38|4|N
4|2|452|B|1|0|U|599|9|13|16|E0402|118|13|66|47|53|2|32|116|0|0|0|4|2|0|0|0|0|0|335|130|173|32|2024|4|25|14|12|40|4|N
5|1|25|B|1|0|U|720|2|1|17|E0501|16|204|23|22|34|101|13|1|0|0|0|0|0|3|0|0|1|5|407|249|139|13|2024|4|25|12|52|30|4|N
5|2|1042|C|3|0|U|579|31|6|18|E0502|61|0|4|1|6|4|6|8|1|1|0|4|0|0|0|0|1|0|36|11|18|6|2024|4|25|14|5|11|4|N
5|2|1046|C|1|0|U|505|31|6|18|E0502|59|15|67|7|3|19|35|2|0|0|0|9|0|0|0|0|1|1|159|98|24|35|2024|4|25|14|7|20|4|N
5|5|1202|C|1|0|U|518|35|8|21|E0505|48|0|1|31|75|19|134|50|0|0|0|10|0|0|0|0|0|4|324|42|144|134|2024|4|25|12|13|16|4|N
5|5|1336|C|1|0|U|566|35|9|21|E0505|44|7|15|3|19|27|88|102|0|9|15|0|0|48|0|0|5|7|345|49|196|88|2024|4|25|12|26|20|4|N
5|5|1337|B|1|0|U|464|35|9|21|E0505|44|0|13|2|34|14|54|3|0|5|0|0|0|3|0|1|3|12|144|20|55|54|2024|4|25|12|30|12|4|N
5|5|1349|B|1|0|U|695|35|10|21|E0505|96|25|136|10|57|16|132|50|0|1|0|0|0|0|0|0|2|3|432|172|123|132|2024|4|25|14|8|49|4|N
5|7|788|C|1|0|U|643|30|13|23|E0507|26|72|34|7|42|37|88|35|0|0|0|0|0|0|0|0|5|1|321|113|114|88|2024|4|25|14|16|13|4|N
5|7|890|C|1|0|U|549|30|13|23|E0507|56|12|94|0|42|33|6|15|11|45|0|24|0|15|0|0|2|4|303|186|105|6|2024|4|25|14|9|38|4|N
5|7|987|C|4|0|U|695|30|16|23|E0507|64|14|30|1|7|89|213|4|0|0|0|3|0|0|0|0|1|5|367|48|100|213|2024|4|25|14|17|40|4|N
5|7|994|C|5|0|U|727|30|16|23|E0507|101|0|35|0|135|26|47|82|0|0|6|0|0|5|0|0|0|5|341|41|248|47|2024|4|25|14|17|41|4|N
5|7|1847|B|1|0|U|669|30|15|23|E0507|119|29|42|11|23|1|93|9|28|0|1|20|0|3|0|0|2|5|267|131|36|93|2024|4|25|14|16|55|4|N
5|8|272|C|2|0|U|604|17|7|24|E0508|43|0|6|0|10|1|20|56|32|0|0|0|0|0|0|0|5|2|132|38|67|20|2024|4|25|14|16|25|4|N
5|8|568|B|1|0|R|299|24|12|24|E0508|55|12|39|0|6|19|23|0|5|0|0|2|0|4|0|0|1|2|113|58|29|23|2024|4|25|10|33|32|4|N
5|8|1719|C|2|0|U|676|27|12|24|E0508|92|2|7|0|82|30|67|51|26|0|0|0|0|0|0|0|0|2|267|35|163|67|2024|4|25|10|42|0|4|N
5|8|1721|C|2|0|U|650|27|12|24|E0508|94|0|11|17|59|42|51|15|0|0|0|0|0|2|0|1|5|11|214|28|119|51|2024|4|25|10|29|3|4|N
6|1|60|E|1|5|U|694|1|1|25|E0601|60|14|30|0|0|0|122|194|0|0|0|47|0|0|10|20|2|9|448|91|224|122|2024|4|25|14|15|8|4|N
6|1|159|C|1|0|U|672|5|7|25|E0601|118|7|30|1|60|22|109|248|0|0|0|0|0|15|1|5|4|4|506|38|351|109|2024|4|25|14|17|23|4|N
6|2|205|B|1|0|U|428|8|13|26|E0602|58|4|65|0|4|6|58|29|0|0|0|0|4|23|5|5|3|9|215|69|76|58|2024|4|25|14|9|54|4|N
6|2|211|C|1|0|U|645|8|13|26|E0602|58|14|26|0|12|10|176|39|0|0|0|0|1|0|4|1|1|2|286|40|67|176|2024|4|25|14|12|30|4|N
6|2|215|B|1|0|U|567|8|13|26|E0602|66|12|16|33|0|38|15|55|0|0|0|6|1|51|0|30|5|5|267|67|175|15|2024|4|25|14|3|47|4|N
6|2|303|B|1|0|U|443|10|15|26|E0602|108|49|22|0|0|26|52|148|0|0|0|3|74|0|2|4|3|1|384|74|254|52|2024|4|25|14|9|43|4|N
6|2|335|C|2|0|U|656|10|16|26|E0602|118|35|2|3|3|7|54|275|0|0|0|12|10|0|23|0|4|12|440|52|318|54|2024|4|25|14|15|44|4|N
6|2|336|C|1|0|M|553|10|16|26|E0602|119|0|96|23|0|0|54|85|0|0|0|34|2|2|0|61|0|1|358|153|150|54|2024|4|25|14|4|2|4|N
6|2|380|C|1|0|U|711|8|11|26|E0602|37|4|33|7|0|23|80|33|0|0|0|0|0|2|0|1|0|6|189|44|59|80|2024|4|25|14|7|55|4|N
7|1|1109|C|1|0|R|597|76|9|27|E0701|72|4|0|37|2|7|121|19|7|122|0|21|0|0|0|0|0|0|340|191|28|121|2024|4|25|11|6|36|4|N
7|2|556|C|2|0|U|630|38|8|28|E0702|85|56|13|43|0|6|310|6|42|32|0|5|0|7|0|8|4|0|532|191|27|310|2024|4|25|14|6|32|4|N
7|3|817|C|1|0|U|587|59|7|29|E0703|46|45|6|3|10|32|115|20|0|5|0|0|116|22|0|3|4|3|384|59|203|115|2024|4|25|14|8|15|1|N
7|3|2181|B|1|0|U|723|59|7|29|E0703|45|115|0|73|13|84|86|5|0|47|0|1|0|0|0|0|1|10|435|236|102|86|2024|4|25|14|17|30|1|N
7|3|2273|B|1|0|R|507|59|7|29|E0703|74|37|1|6|34|44|79|29|6|31|0|5|1|0|0|0|5|1|279|86|108|79|2024|4|25|14|15|56|4|N
7|4|621|C|1|0|U|614|43|12|30|E0704|17|2|0|79|34|46|99|2|0|48|0|7|0|0|6|87|2|11|423|136|175|99|2024|4|25|14|5|33|4|N
7|5|347|E|1|0|R|438|23|22|31|E0705|17|0|11|11|46|2|192|36|0|5|0|0|0|0|0|0|1|8|312|27|84|192|2024|4|25|9|56|0|4|N
7|5|1121|B|1|0|U|683|77|5|31|E0705|48|13|0|63|7|68|300|57|0|37|0|0|1|0|0|1|3|12|562|113|134|300|2024|4|25|10|27|46|4|N
7|6|404|C|2|0|U|622|27|3|32|E0706|12|7|10|68|0|53|243|16|1|44|0|10|0|0|0|0|3|6|461|140|69|243|2024|4|25|11|46|21|4|N
7|6|404|E|1|3|U|741|27|3|32|E0706|13|34|48|7|11|38|136|47|0|137|0|6|0|0|0|0|2|12|478|232|96|136|2024|4|25|12|46|56|4|N
7|6|429|C|2|0|R|527|27|3|32|E0706|27|1|11|27|58|7|243|3|0|40|0|0|0|0|0|0|5|6|401|79|68|243|2024|4|25|13|57|5|4|N
7|6|1241|C|6|0|M|690|87|3|32|E0706|41|0|34|109|7|5|240|79|0|63|0|0|0|67|0|8|5|10|627|206|166|240|2024|4|25|14|9|22|1|N
7|6|1242|B|1|0|U|608|87|3|32|E0706|42|4|21|36|12|70|151|56|0|59|0|3|1|0|3|1|1|1|419|123|143|151|2024|4|25|14|4|57|1|N
7|6|1660|C|2|0|U|670|102|1|32|E0706|97|13|31|72|0|53|175|36|1|19|0|0|8|1|0|0|2|8|419|136|98|175|2024|4|25|13|34|50|4|N
7|6|1666|C|2|0|U|541|102|13|32|E0706|103|6|4|19|100|30|179|35|54|14|0|0|3|0|0|0|4|4|452|97|168|179|2024|4|25|14|13|47|4|N
7|6|2105|C|2|0|R|630|27|3|32|E0706|30|0|9|82|5|0|84|261|2|6|0|0|0|0|0|3|0|11|463|99|269|84|2024|4|25|13|49|47|4|N
7|12|1342|C|1|0|U|666|90|19|38|E0712|84|0|2|43|5|14|161|35|46|26|0|12|0|0|0|64|2|7|417|129|118|161|2024|4|25|14|8|15|4|N
7|12|2142|C|1|0|U|657|90|19|38|E0712|39|23|0|38|0|194|54|217|0|20|0|7|7|0|0|5|5|8|578|88|423|54|2024|4|25|14|17|13|4|N
7|13|1205|C|1|0|R|531|124|17|39|E0713|32|32|0|19|115|52|73|16|0|24|0|20|0|0|0|0|4|9|364|95|183|73|2024|4|25|13|21|3|4|N
8|1|2711|C|4|0|U|713|37|7|40|E0801|47|53|19|10|36|1|37|46|0|43|3|0|51|1|0|0|1|3|304|128|135|37|2024|4|25|12|41|11|4|N
8|1|2803|B|1|0|U|585|37|7|40|E0801|68|11|42|14|1|4|142|112|0|2|0|0|0|2|37|0|2|11|380|69|156|142|2024|4|25|14|9|9|4|N
8|2|8|C|1|0|U|685|1|11|41|E0802|4|19|14|119|16|9|26|83|0|0|10|0|20|9|0|15|1|9|350|162|152|26|2024|4|25|14|5|42|4|N
8|2|2924|C|3|0|U|701|37|8|41|E0802|40|130|96|60|2|3|91|44|0|0|0|0|6|0|0|0|0|9|441|286|55|91|2024|4|25|14|13|0|4|N
8|2|2970|B|1|0|U|287|37|8|41|E0802|62|6|104|16|1|2|17|24|0|6|25|0|0|1|5|0|2|6|215|157|33|17|2024|4|25|13|37|51|4|N
8|3|1509|C|1|0|U|598|37|3|42|E0803|39|4|2|10|10|0|9|12|5|4|0|0|0|1|3|2|3|1|66|25|28|9|2024|4|25|13|55|47|4|N
8|3|2180|C|1|0|U|588|37|6|42|E0803|126|13|97|26|26|37|53|20|9|11|1|0|62|0|1|0|3|10|369|157|146|53|2024|4|25|14|11|6|4|N
8|4|1768|B|1|0|U|375|37|5|43|E0804|84|30|32|23|23|12|49|70|0|0|0|0|0|0|0|0|1|2|242|85|105|49|2024|4|25|14|12|31|4|N
8|4|1784|C|1|0|U|484|37|6|43|E0804|85|53|36|48|19|5|107|3|1|1|22|0|43|2|0|0|5|9|354|161|72|107|2024|4|25|14|11|43|4|N
8|4|3309|C|3|0|U|622|37|5|43|E0804|118|66|122|16|1|0|77|15|0|11|11|0|0|0|0|0|5|0|324|226|16|77|2024|4|25|14|17|19|4|N
8|5|28|C|2|0|U|579|2|11|44|E0805|7|0|32|105|11|0|18|60|0|45|11|0|0|3|0|1|3|2|291|193|75|18|2024|4|25|14|14|53|4|N
8|5|952|B|1|0|U|402|21|19|44|E0805|45|2|50|37|11|0|31|46|3|1|2|0|0|0|0|0|3|0|186|95|57|31|2024|4|25|14|0|26|4|N
8|5|963|C|1|0|U|650|21|19|44|E0805|46|10|12|39|7|13|70|88|0|5|0|0|0|28|0|0|1|11|284|66|136|70|2024|4|25|13|27|9|4|N
8|5|991|E|1|1|U|673|21|19|44|E0805|60|2|117|26|15|0|51|33|0|0|0|0|3|29|0|0|2|11|289|145|80|51|2024|4|25|11|4|2|4|N
8|5|2485|B|1|0|U|714|52|11|44|E0805|131|6|95|21|14|0|66|34|1|16|0|0|13|28|0|0|1|0|295|139|89|66|2024|4|25|14|4|26|4|N
8|5|2491|B|1|0|U|563|52|11|44|E0805|137|2|9|21|76|2|59|102|0|84|0|0|0|0|0|0|2|0|357|116|180|59|2024|4|25|10|22|50|4|N
8|5|2533|B|1|0|R|700|55|11|44|E0805|147|2|67|59|9|0|110|69|0|20|1|0|5|0|0|0|2|1|345|149|83|110|2024|4|25|14|9|13|4|N
8|6|780|B|1|0|U|603|19|15|45|E0806|10|26|63|56|18|8|23|53|0|0|0|0|7|1|0|0|1|10|266|145|87|23|2024|4|25|14|6|30|4|N
8|6|797|B|1|0|U|524|19|15|45|E0806|9|12|26|99|35|0|30|5|1|0|6|0|17|0|1|0|5|11|248|144|58|30|2024|4|25|14|8|30|4|N
8|6|3183|C|1|0|U|456|19|12|45|E0806|68|9|46|101|15|10|8|1|0|3|0|0|0|21|0|0|3|3|220|159|47|8|2024|4|25|11|30|16|4|N
8|6|3211|B|1|0|U|384|19|12|45|E0806|60|5|2|53|1|0|54|20|0|0|0|0|12|0|0|0|2|11|160|60|33|54|2024|4|25|12|5|9|4|N
8|6|3266|C|1|0|U|635|19|18|45|E0806|127|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|17|7|7|1|2024|4|25|13|55|31|4|N
8|7|334|C|1|0|U|592|17|14|46|E0807|49|118|90|24|0|6|38|9|0|24|1|0|0|0|48|0|1|5|364|257|63|38|2024|4|25|13|22|7|4|N
8|8|483|C|1|0|U|417|19|18|47|E0808|159|22|0|1|60|3|15|10|0|0|0|0|0|0|0|0|1|2|114|23|73|15|2024|4|25|10|5|55|4|N
8|8|650|B|1|0|U|504|19|15|47|E0808|124|8|10|44|13|0|79|138|0|2|3|0|1|0|0|0|4|2|304|67|152|79|2024|4|25|13|45|47|4|N
8|8|688|C|1|0|U|458|19|15|47|E0808|122|94|18|25|6|1|109|5|0|0|0|0|0|27|0|0|1|12|298|137|39|109|2024|4|25|10|32|28|4|N
8|9|1294|B|1|0|U|445|32|21|48|E0809|91|38|63|37|3|1|40|21|0|3|1|0|11|0|0|0|1|6|225|142|36|40|2024|4|25|14|12|0|4|N
9|1|828|C|1|0|U|580|5|1|49|E0901|94|100|66|0|0|6|54|95|0|0|0|0|0|0|0|0|3|5|329|166|101|54|2024|4|25|14|4|19|4|N
9|1|831|B|1|0|U|700|5|1|49|E0901|91|25|43|5|73|1|168|22|0|0|0|0|0|24|0|0|3|9|373|73|120|168|2024|4|25|14|17|23|4|N
9|1|836|B|1|0|U|667|5|1|49|E0901|8|40|347|0|3|5|74|7|57|0|0|0|0|27|0|0|0|2|562|444|42|74|2024|4|25|10|36|34|4|N
9|1|875|C|1|0|U|610|5|1|49|E0901|20|61|4|0|26|0|100|164|0|0|0|0|0|30|0|0|5|5|395|65|220|100|2024|4|25|14|13|19|4|N
9|1|875|C|2|0|U|609|5|1|49|E0901|20|29|65|23|82|12|94|110|0|0|0|0|1|1|2|0|2|9|430|117|208|94|2024|4|25|14|17|23|4|N
9|1|954|B|1|0|U|723|5|1|49|E0901|45|19|53|39|3|31|159|91|2|0|0|0|0|39|0|0|2|3|441|113|164|159|2024|4|25|14|2|56|4|N
9|1|959|B|1|0|U|429|5|2|49|E0901|98|21|9|1|0|0|4|89|7|0|0|0|0|6|0|0|2|3|142|38|95|4|2024|4|25|14|6|47|4|N
9|1|1002|C|3|0|U|623|5|2|49|E0901|102|23|10|31|22|0|170|57|0|0|0|0|0|4|16|0|5|3|341|64|99|170|2024|4|25|14|5|6|4|N
9|1|1006|C|1|0|U|484|5|2|49|E0901|106|59|47|0|28|0|101|39|0|0|0|0|0|42|0|0|0|3|319|106|109|101|2024|4|25|14|10|11|4|N
9|2|1067|B|1|0|U|420|5|2|50|E0902|94|45|7|31|0|30|60|43|0|1|0|0|12|13|0|0|3|5|250|84|98|60|2024|4|25|10|36|0|4|N
9|2|1092|C|1|0|U|488|5|2|50|E0902|88|59|96|2|11|18|59|34|0|0|0|0|0|0|0|0|0|0|279|157|63|59|2024|4|25|14|14|34|4|N
9|2|1114|B|1|0|U|452|5|2|50|E0902|86|28|100|1|33|3|48|60|0|0|0|0|0|0|0|0|4|2|279|129|96|48|2024|4|25|14|2|53|4|N
9|2|1135|C|1|0|U|481|5|2|50|E0902|80|11|7|0|2|1|89|191|0|62|0|0|13|4|0|0|4|3|387|80|211|89|2024|4|25|14|8|17|4|N
9|2|1227|C|1|0|U|489|5|4|50|E0902|8|11|1|31|7|3|68|40|15|2|0|0|0|1|0|0|2|11|192|60|51|68|2024|4|25|14|10|9|1|N
9|2|1239|C|1|0|U|509|5|4|50|E0902|12|21|14|1|21|1|112|50|0|0|17|0|0|6|0|0|2|2|247|53|78|112|2024|4|25|14|15|18|4|N
9|2|1255|B|1|0|U|447|5|2|50|E0902|46|36|13|30|10|0|75|118|0|0|0|0|1|41|0|0|1|4|329|79|170|75|2024|4|25|11|20|28|4|N
9|2|1277|C|1|0|U|594|5|4|50|E0902|15|144|72|0|127|0|47|65|0|4|0|0|0|4|1|0|1|6|471|220|197|47|2024|4|25|13|30|58|4|N
9|2|1278|C|1|0|U|681|5|4|50|E0902|17|39|47|52|40|0|35|71|0|10|0|0|1|0|3|0|2|8|308|148|115|35|2024|4|25|14|6|22|4|N
9|2|1283|B|1|0|U|532|5|4|50|E0902|19|1|5|2|3|3|12|9|0|0|0|0|0|3|0|0|3|8|49|8|18|12|2024|4|25|14|15|16|4|N
9|2|1297|B|1|0|U|736|5|2|50|E0902|92|5|66|0|68|2|97|177|0|7|0|30|0|2|2|0|1|1|458|108|251|97|2024|4|25|12|36|4|4|N
9|2|1487|C|1|0|U|516|5|2|50|E0902|71|26|19|85|47|22|45|52|0|2|0|0|0|11|0|0|2|0|311|132|132|45|2024|4|25|14|4|40|1|N
9|2|4587|B|1|0|U|384|15|9|50|E0902|158|42|24|37|1|0|89|34|0|0|1|0|0|7|5|0|0|2|242|104|47|89|2024|4|25|14|5|14|4|N
9|2|4658|C|2|0|U|612|15|9|50|E0902|151|62|117|19|30|0|39|31|6|0|0|0|2|2|4|0|5|5|322|204|69|39|2024|4|25|14|3|11|4|N
9|3|56|C|2|0|U|732|2|3|51|E0903|67|2|31|3|97|4|89|122|7|5|0|0|0|57|32|0|2|1|452|48|312|89|2024|4|25|14|4|27|4|N
9|3|144|B|1|0|U|414|2|5|51|E0903|146|8|82|0|87|0|139|3|0|0|0|0|0|0|0|0|2|9|330|90|90|139|2024|4|25|14|15|50|4|N
9|3|187|C|3|0|U|608|2|3|51|E0903|62|54|66|2|12|4|167|59|0|0|0|0|9|83|0|0|0|3|459|122|167|167|2024|4|25|14|10|10|4|N
