7602
ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO|ESTRATO|NUMERO_ARE|PAN|PRI|PRD|PVEM|PT|MC|MORENA|PAN_PRI_PRD|PAN_PRI|PAN_PRD|PRI_PRD|PVEM_PT_MORENA|PVEM_PT|PVEM_MORENA|PT_MORENA|CNR|NULOS|TOTAL|BXGR|CSP|JAM|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
1|1|412|C|4|0|M|674|5|7|1|E0101|71|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|1|413|C|2|0|M|608|5|7|1|E0101|73|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|1|413|E|3|1|M|626|5|7|1|E0101|68|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|1|415|C|7|0|M|679|6|3|1|E0101|77|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|1|417|C|1|0|U|702|6|3|1|E0101|78|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|1|426|C|1|0|R|714|6|3|1|E0101|80|0|94|49|1|0|20|55|0|7|0|0|0|4|24|0|3|10|267|150|84|20|2024|4|25|15|38|19|4|N
1|1|429|C|2|0|U|600|6|3|1|E0101|126|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|1|444|B|1|0|R|500|7|1|1|E0101|104|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|1|470|S|1|0|M|0|10|4|1|E0101|105|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|1|477|C|3|0|M|691|10|4|1|E0101|114|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|1|479|C|1|0|M|721|11|2|1|E0101|137|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|1|481|C|1|0|R|748|11|2|1|E0101|135|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|1|485|B|1|0|R|718|11|2|1|E0101|139|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|1|652|C|2|0|M|642|5|4|1|E0101|44|75|80|45|150|25|25|103|25|25|0|0|0|0|0|15|0|35|603|250|293|25|2024|4|25|15|39|22|4|N
1|1|660|B|1|0|U|572|10|4|1|E0101|119|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|2|86|E|1|4|U|685|1|13|2|E0102|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|2|92|C|1|0|U|439|1|13|2|E0102|74|54|25|44|1|0|99|38|0|2|0|11|0|0|3|0|4|5|286|136|42|99|2024|4|25|15|11|16|4|N
1|2|97|C|1|0|U|459|1|13|2|E0102|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|2|112|B|1|0|U|602|1|11|2|E0102|84|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|2|118|B|1|0|U|664|1|15|2|E0102|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|2|119|C|1|0|U|666|1|11|2|E0102|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|2|3|4|N
1|2|122|B|1|0|U|535|1|11|2|E0102|85|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|2|126|S|1|0|U|0|1|15|2|E0102|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|2|138|C|1|0|U|686|1|11|2|E0102|87|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|2|155|E|1|4|U|678|1|15|2|E0102|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|2|489|C|1|0|U|394|1|13|2|E0102|126|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|9|6|4|N
1|2|491|B|1|0|U|404|1|13|2|E0102|124|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|2|494|C|1|0|U|529|1|12|2|E0102|136|0|82|0|0|6|67|16|0|0|0|95|0|0|75|0|2|11|354|177|97|67|2024|4|25|14|3|16|4|N
1|2|496|B|1|0|U|576|1|12|2|E0102|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|2|496|C|2|0|U|575|1|12|2|E0102|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|2|498|B|1|0|U|508|1|13|2|E0102|129|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|2|530|C|3|0|U|594|1|15|2|E0102|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|2|534|B|1|0|U|558|1|18|2|E0102|93|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|2|534|C|1|0|U|558|1|18|2|E0102|93|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|2|554|C|1|0|U|467|1|15|2|E0102|119|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|0|36|4|N
1|2|560|C|1|0|U|580|1|15|2|E0102|116|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|2|572|C|4|0|U|680|1|16|2|E0102|35|0|55|55|0|67|124|109|0|0|0|5|0|1|3|0|4|12|435|115|180|124|2024|4|25|14|44|44|4|N
1|2|594|B|1|0|U|645|1|5|2|E0102|42|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|2|601|C|2|0|U|573|1|5|2|E0102|47|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|2|602|C|2|0|U|666|1|5|2|E0102|139|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|2|667|C|3|0|U|606|1|12|2|E0102|66|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|3|27|B|1|0|U|551|1|17|3|E0103|46|6|5|70|0|4|7|26|0|0|0|5|0|0|1|0|2|8|134|86|31|7|2024|4|25|14|12|52|4|N
1|3|31|B|1|0|U|477|1|6|3|E0103|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|3|43|B|1|0|U|644|1|6|3|E0103|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|3|44|C|4|0|U|735|1|6|3|E0103|165|0|177|18|85|0|179|40|0|0|0|4|0|0|0|0|5|12|520|199|125|179|2024|4|25|15|46|5|4|N
1|3|48|C|2|0|U|652|1|6|3|E0103|19|32|45|52|0|57|22|47|0|4|0|51|0|0|29|0|2|9|350|184|133|22|2024|4|25|14|11|13|4|N
1|3|62|B|1|0|U|685|1|6|3|E0103|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|3|168|C|1|0|U|714|1|14|3|E0103|112|0|150|9|23|1|103|210|0|10|0|0|0|0|0|0|1|8|515|169|234|103|2024|4|25|15|50|27|1|N
1|3|171|B|1|0|U|585|1|17|3|E0103|48|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|3|179|C|1|0|U|427|1|17|3|E0103|58|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|15|58|3|4|N
1|3|205|B|1|0|U|459|1|11|3|E0103|43|0|12|5|3|0|139|78|0|36|0|0|0|4|1|0|4|1|283|53|86|139|2024|4|25|14|3|34|4|N
1|3|211|B|1|0|U|595|1|14|3|E0103|106|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|3|218|S|1|0|U|0|1|17|3|E0103|64|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|3|222|C|1|0|U|739|1|17|3|E0103|62|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|3|260|B|1|0|U|653|1|9|3|E0103|154|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|15|57|18|1|N
1|3|268|B|1|0|U|653|1|9|3|E0103|158|6|104|72|47|0|117|99|0|0|0|6|0|17|1|0|1|10|480|188|164|117|2024|4|25|14|8|41|4|N
1|3|271|B|1|0|U|425|1|10|3|E0103|85|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|3|291|B|1|0|U|612|1|17|3|E0103|53|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|3|292|B|1|0|U|504|1|17|3|E0103|59|9|10|15|0|0|161|68|0|7|0|17|0|0|17|0|2|10|316|58|85|161|2024|4|25|15|39|29|4|N
1|3|297|B|1|0|U|411|1|17|3|E0103|62|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|3|301|C|3|0|U|733|1|10|3|E0103|87|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|3|306|C|1|0|U|532|1|10|3|E0103|95|2|35|124|0|0|41|37|0|2|0|4|0|0|7|0|1|5|258|167|44|41|2024|4|25|15|42|50|4|N
1|3|311|C|1|0|U|537|1|10|3|E0103|97|16|64|11|12|1|173|65|0|3|0|4|0|0|0|0|5|1|355|98|78|173|2024|4|25|15|20|58|1|N
1|3|320|C|3|0|M|670|1|6|3|E0103|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|3|327|C|5|0|M|742|1|10|3|E0103|91|10|27|41|0|19|220|88|0|2|0|0|0|0|2|0|0|8|417|80|109|220|2024|4|25|15|13|45|1|N
1|3|522|B|1|0|U|455|1|14|3|E0103|118|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|3|543|C|1|0|U|542|1|18|3|E0103|137|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|3|545|B|1|0|U|611|1|18|3|E0103|136|0|27|25|0|51|99|117|0|0|0|1|0|18|3|0|0|6|347|53|189|99|2024|4|25|14|16|31|4|N
1|3|620|C|3|0|U|565|1|18|3|E0103|132|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
1|3|649|C|3|0|U|669|1|14|3|E0103|107|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|9|19|1|N
1|3|678|C|1|0|M|688|1|18|3|E0103|129|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|11|27|1|N
2|1|388|B|1|0|U|631|2|3|4|E0201|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|1|392|C|1|0|U|535|2|3|4|E0201|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|1|403|C|1|0|U|519|2|3|4|E0201|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|1|410|B|1|0|U|476|2|3|4|E0201|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|1|437|B|1|0|U|605|2|3|4|E0201|25|38|57|52|90|18|46|8|0|0|39|0|0|0|0|0|1|3|352|186|116|46|2024|4|25|15|21|43|4|N
2|1|441|B|1|0|U|641|2|3|4|E0201|46|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|1|447|B|1|0|U|469|2|3|4|E0201|38|37|47|27|8|1|43|0|1|0|1|0|1|0|7|0|3|7|183|113|17|43|2024|4|25|15|34|3|1|N
2|1|450|C|1|0|U|580|2|3|4|E0201|37|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|1|478|C|1|0|U|508|2|2|4|E0201|85|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|1|491|C|1|0|U|513|2|2|4|E0201|89|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|1|498|C|1|0|U|748|2|2|4|E0201|92|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|1|502|C|10|0|U|740|2|2|4|E0201|96|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|1|564|C|1|0|M|544|2|2|4|E0201|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|1|593|B|1|0|U|573|2|1|4|E0201|120|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|1|688|B|1|0|U|673|2|2|4|E0201|84|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|1|1807|C|3|0|M|710|2|1|4|E0201|106|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|1|1807|C|7|0|M|710|2|1|4|E0201|107|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|1|1841|B|1|0|U|734|2|1|4|E0201|129|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|1|1949|C|2|0|U|605|2|1|4|E0201|112|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|1|2054|C|2|0|U|709|2|1|4|E0201|116|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|1|2057|C|4|0|U|679|2|1|4|E0201|122|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|1|2089|C|1|0|U|644|2|2|4|E0201|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|1|2095|C|1|0|U|654|2|2|4|E0201|101|5|80|9|60|12|208|9|0|0|0|0|0|0|47|0|0|3|433|94|128|208|2024|4|25|15|26|8|4|N
2|1|2095|C|2|0|U|654|2|2|4|E0201|101|72|141|0|14|1|11|59|0|0|0|1|0|0|1|0|1|7|308|214|75|11|2024|4|25|15|29|35|4|N
2|2|212|B|1|0|U|616|2|4|5|E0202|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|2|228|B|1|0|U|481|2|4|5|E0202|55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|2|238|B|1|0|U|491|2|4|5|E0202|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|2|274|C|1|0|U|377|2|3|5|E0202|119|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|2|295|B|1|0|U|647|2|3|5|E0202|112|15|193|50|23|0|91|11|0|0|0|0|0|0|0|0|4|0|387|258|34|91|2024|4|25|15|26|55|4|N
2|2|307|C|1|0|U|524|2|4|5|E0202|49|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|2|309|C|1|0|U|452|2|4|5|E0202|54|56|73|1|7|22|41|0|0|0|0|0|0|0|0|0|5|5|210|130|29|41|2024|4|25|13|53|55|4|N
2|2|335|B|1|0|U|708|2|4|5|E0202|80|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|2|346|C|7|0|U|734|2|4|5|E0202|82|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|2|356|C|2|0|U|732|2|3|5|E0202|97|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|2|356|C|5|0|U|731|2|3|5|E0202|98|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|2|357|C|5|0|U|683|2|3|5|E0202|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|15|57|56|4|N
2|2|517|C|1|0|U|512|2|4|5|E0202|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|2|518|B|1|0|U|668|2|4|5|E0202|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|2|520|B|1|0|U|719|2|4|5|E0202|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|2|522|B|1|0|U|694|2|4|5|E0202|20|81|115|0|10|220|41|39|0|0|0|0|0|0|0|0|4|3|513|196|269|41|2024|4|25|14|17|6|4|N
2|2|523|C|4|0|U|709|2|4|5|E0202|23|77|21|0|9|0|163|3|32|5|0|0|0|0|4|0|3|0|317|135|16|163|2024|4|25|14|17|31|4|N
2|2|528|B|1|0|U|528|2|4|5|E0202|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|3|22|4|N
2|2|539|B|1|0|U|469|2|4|5|E0202|34|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|2|541|C|1|0|U|617|2|4|5|E0202|1|169|32|17|27|5|76|32|0|0|0|3|0|0|0|0|5|1|367|221|64|76|2024|4|25|14|5|10|4|N
2|2|565|C|6|0|M|714|2|4|5|E0202|31|21|27|13|25|27|77|20|6|0|0|8|0|0|3|0|3|0|230|75|75|77|2024|4|25|15|43|46|1|N
2|2|691|C|15|0|U|731|2|5|5|E0202|143|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|15|56|51|4|N
2|2|1642|C|2|0|U|572|2|3|5|E0202|87|43|67|0|7|0|38|42|0|0|32|0|0|0|0|0|5|10|244|142|49|38|2024|4|25|15|5|38|4|N
2|2|1658|C|2|0|U|609|2|5|5|E0202|96|36|106|1|42|0|63|15|0|0|0|0|0|0|0|0|2|1|266|143|57|63|2024|4|25|14|15|52|4|N
2|2|1955|B|1|0|U|670|2|4|5|E0202|73|4|80|0|4|1|94|110|0|0|3|0|1|0|0|0|3|12|312|87|116|94|2024|4|25|15|36|3|1|N
2|2|1959|B|1|0|U|524|2|4|5|E0202|75|51|68|0|24|3|208|4|0|0|3|1|0|6|0|0|0|11|379|123|37|208|2024|4|25|14|12|26|4|N
2|3|30|C|1|0|U|632|1|16|6|E0203|32|11|108|0|0|13|117|4|28|0|1|5|0|0|0|0|4|9|300|153|17|117|2024|4|25|14|10|0|4|N
2|3|37|C|4|0|U|607|1|16|6|E0203|29|44|212|39|5|1|29|10|3|0|5|0|0|0|11|0|3|5|367|303|27|29|2024|4|25|15|3|22|4|N
2|3|39|C|2|0|U|532|1|16|6|E0203|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|3|44|B|1|0|U|623|1|15|6|E0203|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|9|14|4|N
2|3|60|C|2|0|U|660|1|16|6|E0203|41|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|3|61|E|1|0|U|534|1|16|6|E0203|39|12|45|6|105|15|92|6|0|4|2|6|0|0|0|0|1|4|298|75|126|92|2024|4|25|15|28|55|4|N
2|3|87|B|1|0|U|613|1|15|6|E0203|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|3|89|C|1|0|U|462|1|16|6|E0203|61|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|3|96|C|1|0|U|582|1|16|6|E0203|44|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|3|110|C|1|0|U|641|1|16|6|E0203|64|24|31|15|7|0|176|8|0|0|1|0|0|0|0|0|3|7|272|71|15|176|2024|4|25|15|26|22|4|N
2|3|111|C|1|0|U|481|1|15|6|E0203|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|3|116|C|4|0|U|665|1|15|6|E0203|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|3|137|B|1|0|U|483|1|17|6|E0203|86|18|23|11|81|0|63|4|0|0|0|25|1|0|8|0|2|3|239|77|94|63|2024|4|25|14|4|49|4|N
2|3|142|C|3|0|U|705|1|17|6|E0203|91|56|9|19|24|7|70|30|58|0|0|0|0|0|0|0|2|9|284|142|61|70|2024|4|25|14|11|43|4|N
2|3|151|C|1|0|U|636|6|17|6|E0203|109|77|94|5|54|7|80|1|0|0|3|0|0|2|0|0|2|0|325|179|64|80|2024|4|25|15|9|42|4|N
2|3|153|C|2|0|U|729|6|17|6|E0203|117|17|88|66|5|9|91|53|0|0|0|8|2|0|0|0|3|11|353|179|69|91|2024|4|25|15|5|32|4|N
2|3|162|C|1|0|U|500|6|17|6|E0203|130|52|49|40|4|24|97|1|0|0|0|29|0|0|4|0|0|6|306|170|33|97|2024|4|25|15|24|14|4|N
2|3|181|B|1|0|R|722|1|17|6|E0203|102|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|3|194|C|1|0|R|740|6|17|6|E0203|133|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|15|53|58|1|N
2|3|209|E|2|0|U|647|1|16|6|E0203|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|3|210|E|1|0|R|203|6|17|6|E0203|106|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|3|1984|C|1|0|U|734|1|17|6|E0203|76|27|9|7|20|38|151|66|0|0|0|0|3|0|38|0|2|12|373|43|165|151|2024|4|25|14|3|16|4|N
2|3|1987|C|1|0|U|749|1|17|6|E0203|81|38|74|46|3|2|176|3|4|0|0|19|0|0|0|0|5|3|373|181|8|176|2024|4|25|14|9|2|4|N
2|3|1987|C|3|0|U|749|1|17|6|E0203|81|122|16|6|0|8|40|52|0|4|0|31|0|0|0|0|1|5|285|179|60|40|2024|4|25|15|32|46|4|N
2|4|1154|B|1|0|U|627|4|8|7|E0204|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1180|C|2|0|U|653|4|14|7|E0204|115|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1222|C|1|0|U|742|4|14|7|E0204|118|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1407|B|1|0|U|521|4|7|7|E0204|66|17|17|17|17|17|17|1|1|1|17|17|17|17|17|17|17|17|241|87|103|17|2024|4|25|15|2|13|4|N
2|4|1410|C|1|0|U|458|4|7|7|E0204|74|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|6|22|4|N
2|4|1414|B|1|0|U|695|4|8|7|E0204|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|12|42|4|N
2|4|1416|B|1|0|U|629|4|8|7|E0204|9|25|20|20|12|0|49|27|4|0|0|0|0|23|3|0|3|9|195|69|65|49|2024|4|25|14|9|23|4|N
2|4|1423|B|1|0|U|481|4|7|7|E0204|82|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1436|B|1|0|U|580|4|6|7|E0204|156|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1446|C|1|0|U|492|4|7|7|E0204|85|22|49|8|11|4|37|60|0|0|1|0|0|0|0|0|1|8|201|80|75|37|2024|4|25|14|14|55|4|N
2|4|1454|B|1|0|U|626|4|7|7|E0204|93|172|16|19|16|44|92|67|0|6|0|16|0|0|0|0|0|2|450|229|127|92|2024|4|25|12|11|59|4|N
2|4|1461|C|1|0|U|471|4|14|7|E0204|131|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1465|C|1|0|U|476|4|14|7|E0204|121|139|20|16|5|0|94|0|18|0|0|0|0|1|0|0|1|7|301|193|6|94|2024|4|25|14|15|47|4|N
