325
ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO|ESTRATO|NUMERO_ARE|PAN|PRI|PRD|PVEM|PT|MC|MORENA|PAN_PRI_PRD|PAN_PRI|PAN_PRD|PRI_PRD|PVEM_PT_MORENA|PVEM_PT|PVEM_MORENA|PT_MORENA|CNR|NULOS|TOTAL|BXGR|CSP|JAM|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
8|2|2970|B|1|0|U|287|37|8|41|E0802|62|6|104|16|1|2|17|24|0|6|25|0|0|1|5|0|2|6|215|157|33|17|2024|4|25|13|37|51|4|N
8|3|1509|C|1|0|U|598|37|3|42|E0803|39|4|2|10|10|0|9|12|5|4|0|0|0|1|3|2|3|1|66|25|28|9|2024|4|25|13|55|47|4|N
8|5|952|B|1|0|U|402|21|19|44|E0805|45|2|50|37|11|0|31|46|3|1|2|0|0|0|0|0|3|0|186|95|57|31|2024|4|25|14|0|26|4|N
8|5|963|C|1|0|U|650|21|19|44|E0805|46|10|12|39|7|13|70|88|0|5|0|0|0|28|0|0|1|11|284|66|136|70|2024|4|25|13|27|9|4|N
8|5|991|E|1|1|U|673|21|19|44|E0805|60|2|117|26|15|0|51|33|0|0|0|0|3|29|0|0|2|11|289|145|80|51|2024|4|25|11|4|2|4|N
8|5|2485|B|1|0|U|714|52|11|44|E0805|131|6|95|21|14|0|66|34|1|16|0|0|13|28|0|0|1|0|295|139|89|66|2024|4|25|14|4|26|4|N
8|5|2491|B|1|0|U|563|52|11|44|E0805|137|2|9|21|76|2|59|102|0|84|0|0|0|0|0|0|2|0|357|116|180|59|2024|4|25|10|22|50|4|N
8|6|3183|C|1|0|U|456|19|12|45|E0806|68|9|46|101|15|10|8|1|0|3|0|0|0|21|0|0|3|3|220|159|47|8|2024|4|25|11|30|16|4|N
8|6|3211|B|1|0|U|384|19|12|45|E0806|60|5|2|53|1|0|54|20|0|0|0|0|12|0|0|0|2|11|160|60|33|54|2024|4|25|12|5|9|4|N
8|6|3266|C|1|0|U|635|19|18|45|E0806|127|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|17|7|7|1|2024|4|25|13|55|31|4|N
8|7|334|C|1|0|U|592|17|14|46|E0807|49|118|90|24|0|6|38|9|0|24|1|0|0|0|48|0|1|5|364|257|63|38|2024|4|25|13|22|7|4|N
8|8|483|C|1|0|U|417|19|18|47|E0808|159|22|0|1|60|3|15|10|0|0|0|0|0|0|0|0|1|2|114|23|73|15|2024|4|25|10|5|55|4|N
8|8|650|B|1|0|U|504|19|15|47|E0808|124|8|10|44|13|0|79|138|0|2|3|0|1|0|0|0|4|2|304|67|152|79|2024|4|25|13|45|47|4|N
8|8|688|C|1|0|U|458|19|15|47|E0808|122|94|18|25|6|1|109|5|0|0|0|0|0|27|0|0|1|12|298|137|39|109|2024|4|25|10|32|28|4|N
9|1|828|C|1|0|U|580|5|1|49|E0901|94|100|66|0|0|6|54|95|0|0|0|0|0|0|0|0|3|5|329|166|101|54|2024|4|25|14|4|19|4|N
9|1|836|B|1|0|U|667|5|1|49|E0901|8|40|347|0|3|5|74|7|57|0|0|0|0|27|0|0|0|2|562|444|42|74|2024|4|25|10|36|34|4|N
9|1|954|B|1|0|U|723|5|1|49|E0901|45|19|53|39|3|31|159|91|2|0|0|0|0|39|0|0|2|3|441|113|164|159|2024|4|25|14|2|56|4|N
9|1|1002|C|3|0|U|623|5|2|49|E0901|102|23|10|31|22|0|170|57|0|0|0|0|0|4|16|0|5|3|341|64|99|170|2024|4|25|14|5|6|4|N
9|2|1067|B|1|0|U|420|5|2|50|E0902|94|45|7|31|0|30|60|43|0|1|0|0|12|13|0|0|3|5|250|84|98|60|2024|4|25|10|36|0|4|N
9|2|1114|B|1|0|U|452|5|2|50|E0902|86|28|100|1|33|3|48|60|0|0|0|0|0|0|0|0|4|2|279|129|96|48|2024|4|25|14|2|53|4|N
9|2|1255|B|1|0|U|447|5|2|50|E0902|46|36|13|30|10|0|75|118|0|0|0|0|1|41|0|0|1|4|329|79|170|75|2024|4|25|11|20|28|4|N
9|2|1277|C|1|0|U|594|5|4|50|E0902|15|144|72|0|127|0|47|65|0|4|0|0|0|4|1|0|1|6|471|220|197|47|2024|4|25|13|30|58|4|N
9|2|1297|B|1|0|U|736|5|2|50|E0902|92|5|66|0|68|2|97|177|0|7|0|30|0|2|2|0|1|1|458|108|251|97|2024|4|25|12|36|4|4|N
9|2|1487|C|1|0|U|516|5|2|50|E0902|71|26|19|85|47|22|45|52|0|2|0|0|0|11|0|0|2|0|311|132|132|45|2024|4|25|14|4|40|1|N
9|2|4587|B|1|0|U|384|15|9|50|E0902|158|42|24|37|1|0|89|34|0|0|1|0|0|7|5|0|0|2|242|104|47|89|2024|4|25|14|5|14|4|N
9|2|4658|C|2|0|U|612|15|9|50|E0902|151|62|117|19|30|0|39|31|6|0|0|0|2|2|4|0|5|5|322|204|69|39|2024|4|25|14|3|11|4|N
9|3|56|C|2|0|U|732|2|3|51|E0903|67|2|31|3|97|4|89|122|7|5|0|0|0|57|32|0|2|1|452|48|312|89|2024|4|25|14|4|27|4|N
9|3|228|C|1|0|U|619|2|3|51|E0903|47|22|223|2|23|13|59|13|8|0|1|0|2|51|0|0|0|10|427|256|102|59|2024|4|25|11|2|4|4|N
9|4|2626|C|1|0|U|520|7|29|52|E0904|17|43|61|0|5|1|115|22|4|0|8|7|0|37|0|0|5|9|317|123|65|115|2024|4|25|13|47|56|4|N
9|4|2771|C|1|0|U|603|7|29|52|E0904|32|4|97|1|19|0|262|60|2|0|0|0|0|29|0|0|1|2|477|104|108|262|2024|4|25|12|24|47|4|N
9|4|2853|C|2|0|U|622|7|31|52|E0904|67|10|40|59|59|16|135|12|0|0|0|0|0|85|7|0|4|0|427|109|179|135|2024|4|25|11|7|25|4|N
9|4|2892|B|1|0|U|449|7|28|52|E0904|118|38|53|19|15|76|112|60|0|0|0|0|0|18|0|0|0|5|396|110|169|112|2024|4|25|14|1|26|4|N
9|4|2953|B|1|0|U|655|7|31|52|E0904|94|7|22|2|98|1|262|7|0|0|1|1|0|63|5|0|1|10|480|33|174|262|2024|4|25|14|4|19|4|N
9|5|3930|C|4|0|U|698|12|16|53|E0905|137|11|146|5|8|0|159|50|0|0|0|0|0|38|3|0|3|4|427|162|99|159|2024|4|25|14|5|14|4|N
9|5|3974|B|1|0|U|607|12|16|53|E0905|95|15|75|20|16|0|215|54|0|0|0|0|26|4|0|0|0|1|426|110|100|215|2024|4|25|14|4|59|4|N
9|10|4971|C|1|0|U|541|16|13|58|E0910|108|33|88|2|11|0|18|35|39|2|0|0|0|101|0|0|4|10|343|164|147|18|2024|4|25|11|32|27|4|N
9|10|5153|C|1|0|U|722|16|13|58|E0910|68|94|24|6|28|26|171|114|0|0|0|0|0|88|0|0|5|7|563|124|256|171|2024|4|25|11|28|28|4|N
9|10|5155|C|4|0|U|629|16|13|58|E0910|70|44|59|108|1|2|230|47|0|0|0|0|0|1|0|0|2|4|498|211|51|230|2024|4|25|11|12|35|4|N
9|10|5167|B|1|0|U|477|16|13|58|E0910|72|12|9|52|43|22|74|2|30|2|0|13|8|0|8|3|0|0|278|118|86|74|2024|4|25|11|0|46|4|N
9|10|5177|C|1|0|U|419|16|13|58|E0910|73|31|5|12|26|18|101|4|51|0|0|0|0|1|0|0|4|4|257|99|49|101|2024|4|25|11|14|59|4|N
9|11|5191|C|1|0|U|584|17|10|59|E0911|4|36|12|5|105|17|145|47|3|0|0|0|0|0|4|0|5|12|391|56|173|145|2024|4|25|14|4|56|1|N
9|11|5401|B|1|0|U|678|17|10|59|E0911|107|27|29|4|4|0|146|202|0|0|0|0|0|46|0|0|4|9|471|60|252|146|2024|4|25|14|3|8|1|N
9|12|4540|C|1|0|U|538|15|12|60|E0912|75|6|67|10|37|0|139|23|0|20|0|0|0|9|0|0|2|0|313|103|69|139|2024|4|25|14|5|4|1|N
9|12|4543|C|1|0|U|602|15|12|60|E0912|116|2|49|1|7|0|34|216|0|0|0|0|0|4|0|0|2|0|315|52|227|34|2024|4|25|14|3|30|4|N
9|12|4641|C|1|0|U|569|15|9|60|E0912|10|171|26|5|41|0|102|27|0|0|0|0|6|29|8|0|2|12|429|202|111|102|2024|4|25|14|4|11|1|N
9|12|4883|B|1|0|U|523|15|12|60|E0912|95|25|24|0|27|1|195|83|1|4|9|0|0|3|5|0|4|8|389|63|119|195|2024|4|25|13|8|28|4|N
9|13|1687|C|1|0|U|627|6|15|61|E0913|17|71|63|0|9|0|93|51|0|0|0|0|0|5|0|0|4|6|302|134|65|93|2024|4|25|14|5|3|4|N
9|13|1932|C|1|0|U|638|6|11|61|E0913|45|35|75|46|185|0|39|33|0|0|0|0|2|24|0|0|5|12|456|156|244|39|2024|4|25|12|3|35|4|N
9|13|1948|C|1|0|U|545|6|15|61|E0913|4|64|5|92|11|0|97|59|0|0|0|0|0|15|0|0|5|8|356|161|85|97|2024|4|25|14|4|19|4|N
9|14|3798|C|1|0|U|570|12|14|62|E0914|9|50|4|0|17|13|101|37|18|0|0|0|0|191|0|0|4|9|444|72|258|101|2024|4|25|13|38|51|4|N
9|18|2502|C|1|0|U|506|7|21|66|E0918|70|3|44|0|33|0|144|29|0|0|0|0|0|36|0|0|2|8|299|47|98|144|2024|4|25|14|2|52|4|N
9|18|2639|B|1|0|U|439|7|28|66|E0918|155|27|38|8|5|0|187|16|0|5|0|0|0|3|0|0|4|2|295|78|24|187|2024|4|25|11|27|42|4|N
9|18|2648|B|1|0|U|731|7|28|66|E0918|128|31|45|39|29|0|261|74|0|0|0|0|5|24|0|0|2|8|518|115|132|261|2024|4|25|14|4|49|4|N
9|18|2757|B|1|0|U|657|7|28|66|E0918|146|2|29|0|125|0|59|86|0|0|0|0|5|12|0|0|2|0|320|31|228|59|2024|4|25|11|31|43|4|N
9|21|3136|B|1|0|U|673|9|7|69|E0921|111|253|29|4|84|3|84|104|0|15|0|0|0|7|0|0|4|8|595|301|198|84|2024|4|25|14|2|25|4|N
9|21|4148|B|1|0|U|668|13|25|69|E0921|21|10|33|1|164|60|137|25|0|0|0|0|0|34|0|0|2|5|471|44|283|137|2024|4|25|14|4|12|4|N
10|2|607|C|1|0|M|612|7|10|72|E1002|26|9|95|35|65|14|165|50|0|0|0|0|0|86|11|9|1|4|544|139|235|165|2024|4|25|10|13|38|4|N
10|3|707|C|1|0|U|399|12|13|73|E1003|64|84|0|12|10|12|56|44|0|0|0|0|0|4|0|8|0|7|237|96|78|56|2024|4|25|14|4|59|4|N
10|3|1375|C|1|0|U|667|39|14|73|E1003|171|9|3|41|28|84|142|7|0|0|1|0|0|0|0|0|2|9|326|54|119|142|2024|4|25|14|3|48|4|N
10|3|1463|C|2|0|U|707|12|13|73|E1003|53|2|17|96|55|1|4|72|0|0|0|0|0|48|0|21|3|0|319|115|197|4|2024|4|25|14|5|13|4|N
10|4|1411|C|1|0|U|516|5|2|74|E1004|146|14|63|29|28|2|124|33|0|0|0|0|1|32|0|3|3|8|340|106|99|124|2024|4|25|14|3|33|4|N
11|3|1278|C|1|0|U|732|20|3|77|E1103|21|45|17|0|0|58|113|91|0|113|70|3|0|0|0|0|3|0|513|248|149|113|2024|4|25|14|4|25|4|N
11|3|1355|B|1|0|U|561|20|7|77|E1103|48|18|15|1|4|8|21|62|0|1|1|143|0|0|0|0|2|2|278|179|74|21|2024|4|25|14|5|6|4|N
11|6|1431|B|1|0|U|348|20|7|80|E1106|2|28|7|1|4|0|53|78|6|22|0|2|0|0|0|0|4|6|211|66|82|53|2024|4|25|12|47|45|4|N
11|6|3131|C|2|0|U|625|20|4|80|E1106|84|60|48|4|23|60|55|60|77|3|0|0|0|0|0|0|5|7|402|192|143|55|2024|4|25|10|43|0|4|N
11|11|1585|C|3|0|U|718|20|21|85|E1111|76|4|88|8|0|50|119|123|0|23|22|29|0|0|27|0|3|11|507|174|200|119|2024|4|25|14|3|17|4|N
11|12|343|C|4|0|U|739|7|16|86|E1112|26|34|113|1|0|33|156|125|3|20|5|8|0|0|15|0|1|7|521|184|173|156|2024|4|25|13|38|4|4|N
11|12|471|B|1|0|U|719|7|15|86|E1112|103|9|122|0|12|20|128|84|35|5|10|2|0|0|5|0|0|2|434|183|121|128|2024|4|25|13|17|22|4|N
11|12|490|B|1|0|U|720|7|15|86|E1112|98|21|21|5|8|30|336|125|0|16|33|4|0|0|0|5|0|11|615|100|168|336|2024|4|25|14|4|54|4|N
11|14|259|B|1|0|U|674|4|22|88|E1114|65|13|55|22|0|50|157|102|9|0|12|0|0|0|9|0|5|5|439|111|161|157|2024|4|25|10|43|4|4|N
11|14|1222|B|1|0|U|595|19|22|88|E1114|123|72|63|0|0|9|226|30|0|1|1|20|0|0|0|0|1|1|424|157|39|226|2024|4|25|12|20|18|4|N
12|2|118|B|1|0|U|568|1|9|91|E1202|5|107|7|17|0|0|221|31|0|0|0|0|0|0|0|0|5|1|389|131|31|221|2024|4|25|14|2|26|4|N
12|2|212|C|1|0|U|664|1|6|91|E1202|40|66|59|18|0|0|205|107|0|0|0|0|17|0|0|7|2|2|483|143|131|205|2024|4|25|13|38|6|4|N
12|4|111|C|3|0|U|607|1|5|93|E1204|106|19|9|72|4|0|144|64|0|0|0|0|0|6|0|1|3|12|334|100|75|144|2024|4|25|13|56|7|4|N
12|4|141|B|1|0|U|528|1|5|93|E1204|100|12|0|121|39|0|69|22|0|0|0|0|3|0|0|16|3|12|297|133|80|69|2024|4|25|10|23|53|4|N
12|5|391|B|1|0|R|496|2|26|94|E1205|25|58|0|75|1|0|119|31|0|0|0|0|0|0|0|23|3|10|320|133|55|119|2024|4|25|11|17|14|4|N
13|2|554|B|1|0|U|683|30|5|99|E1302|58|63|2|15|0|0|118|69|0|3|19|0|16|0|0|0|0|7|312|102|85|118|2024|4|25|12|25|20|4|N
14|3|3289|C|4|0|M|646|124|3|107|E1403|38|111|63|36|3|0|261|62|0|27|1|0|0|0|0|1|4|11|580|238|66|261|2024|4|25|11|11|52|4|N
14|3|3289|C|6|0|M|645|124|3|107|E1403|38|168|0|17|0|8|221|56|0|0|0|0|0|7|0|19|4|7|507|185|90|221|2024|4|25|11|17|30|4|N
14|3|3357|B|1|0|R|531|125|3|107|E1403|140|95|29|23|13|0|46|21|0|0|0|0|0|23|10|51|2|2|315|147|118|46|2024|4|25|13|27|54|4|N
14|4|2949|C|5|0|U|649|120|4|108|E1404|99|61|43|56|0|0|98|38|0|0|0|0|0|32|16|22|3|1|370|160|108|98|2024|4|25|14|2|1|4|N
14|4|3009|C|3|0|U|686|120|4|108|E1404|25|87|12|37|64|0|70|27|0|40|1|0|0|6|24|104|2|10|484|177|225|70|2024|4|25|13|56|25|4|N
14|6|3793|B|1|0|U|606|120|6|110|E1406|100|150|2|7|20|52|142|9|0|2|2|0|2|24|58|39|4|11|524|163|204|142|2024|4|25|13|55|17|4|N
14|8|804|C|1|0|U|619|41|8|112|E1408|92|21|24|1|11|2|164|39|0|0|0|0|0|36|0|62|2|6|368|46|150|164|2024|4|25|10|6|57|4|N
14|9|634|B|1|0|U|494|41|9|113|E1409|116|117|14|32|12|0|143|23|0|0|0|0|7|3|0|103|5|0|459|163|148|143|2024|4|25|12|48|19|4|N
14|9|1222|B|1|0|U|476|41|9|113|E1409|55|23|5|22|19|0|79|98|0|8|0|0|0|1|10|34|5|9|313|58|162|79|2024|4|25|12|38|34|4|N
14|11|1395|C|2|0|U|505|41|11|115|E1411|57|40|7|12|0|0|169|91|0|0|0|0|0|24|13|28|1|11|396|59|156|169|2024|4|25|14|3|26|4|N
14|11|1451|B|1|0|U|683|41|11|115|E1411|139|208|7|9|45|0|32|25|0|0|0|0|0|29|0|26|1|10|392|224|125|32|2024|4|25|14|4|55|4|N
14|11|1502|B|1|0|U|601|41|11|115|E1411|162|33|1|45|53|0|108|62|0|0|0|0|0|1|0|10|2|7|322|79|126|108|2024|4|25|14|3|0|4|N
14|12|3388|C|1|0|U|506|98|12|116|E1412|87|185|1|23|0|0|37|50|0|0|0|0|0|25|2|12|2|7|344|209|89|37|2024|4|25|12|9|51|4|N
14|12|3643|B|1|0|U|724|120|12|116|E1412|25|101|11|3|7|0|117|110|0|0|0|0|0|5|3|174|1|2|534|115|299|117|2024|4|25|14|2|38|4|N
14|15|1643|C|1|0|U|637|49|15|119|E1415|139|3|9|11|9|0|9|7|0|13|9|0|0|3|0|12|1|8|94|45|31|9|2024|4|25|13|35|47|4|N
14|16|2566|C|1|0|U|674|99|16|120|E1416|76|33|69|38|94|0|238|35|0|0|0|0|0|31|2|4|2|11|557|140|166|238|2024|4|25|14|4|26|4|N
14|19|355|C|1|0|U|637|23|19|123|E1419|16|117|45|9|1|0|118|90|0|0|9|0|0|55|0|16|2|1|463|180|162|118|2024|4|25|14|4|40|2|N
15|7|761|C|1|0|U|732|25|43|131|E1507|57|17|16|0|125|5|214|83|100|0|1|0|0|0|5|0|1|4|571|134|218|214|2024|4|25|14|4|2|4|N
15|7|804|B|1|0|U|636|25|43|131|E1507|39|20|38|19|106|5|34|153|60|2|0|0|0|0|7|0|1|4|449|139|271|34|2024|4|25|14|2|17|4|N
15|12|2144|C|1|0|U|725|40|40|136|E1512|96|57|1|12|61|23|117|192|116|1|0|0|0|0|2|0|5|9|596|187|278|117|2024|4|25|14|3|39|4|N
15|12|6064|C|1|0|U|521|40|40|136|E1512|49|0|12|0|63|0|64|12|10|0|0|0|0|0|0|0|2|12|175|22|75|64|2024|4|25|14|3|7|4|N
15|13|1597|C|1|0|U|594|34|8|137|E1513|98|76|30|0|15|15|52|38|38|2|0|0|0|0|10|0|0|11|287|146|78|52|2024|4|25|11|54|40|4|N
15|14|3823|C|1|0|U|564|62|33|138|E1514|90|23|9|1|12|21|92|154|77|0|0|7|0|0|0|0|1|7|404|117|187|92|2024|4|25|14|5|9|4|N
15|14|6703|C|1|0|U|711|2|39|138|E1514|9|7|8|0|23|68|234|119|88|0|0|0|0|0|0|0|0|4|551|103|210|234|2024|4|25|14|1|39|4|N
15|14|6703|C|3|0|U|710|2|39|138|E1514|9|24|71|0|12|17|220|113|92|0|0|0|0|0|0|0|3|5|557|187|142|220|2024|4|25|14|4|7|4|N
