350
ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO|ESTRATO|NUMERO_ARE|PAN|PRI|PRD|PVEM|PT|MC|MORENA|FXM|PAN_PRI_PRD|PAN_PRI|PAN_PRD|PRI_PRD|PVEM_PT_MORENA_FXM|PVEM_PT_MORENA|PVEM_PT_FXM|PVEM_MORENA_FXM|PT_MORENA_FXM|PVEM_PT|PVEM_MORENA|PVEM_FXM|PT_MORENA|PT_FXM|MORENA_FXM|CNR|NULOS|TOTAL|JFYZ|NRNG|HDEB|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
30|1|3613|C|1|0|U|622|156|2|272|E3001|130|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|38|28|4|N
30|1|3624|C|1|0|U|678|156|2|272|E3001|140|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|44|54|4|N
30|1|3639|C|1|0|R|683|156|2|272|E3001|143|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|1|51|4|N
30|1|3654|C|2|0|R|608|156|2|272|E3001|151|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|18|53|1|N
30|1|4707|C|1|0|R|451|207|1|272|E3001|101|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|31|58|4|N
30|2|122|B|1|0|R|408|8|4|273|E3002|63|11|26|10|3|4|65|3|4|12|3|11|1|8|3|2|5|10|2|8|4|2|4|0|1|0|202|74|62|65|2024|4|25|15|33|19|4|N
30|2|136|C|2|0|R|524|8|4|273|E3002|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|55|31|1|N
30|2|138|B|1|0|R|540|8|4|273|E3002|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|18|0|25|1|N
30|2|141|C|1|0|R|553|8|4|273|E3002|39|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|18|19|44|1|N
30|2|148|C|1|0|R|432|8|4|273|E3002|48|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|18|10|45|1|N
30|2|329|S|1|0|U|0|15|1|273|E3002|132|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|4|25|1|N
30|2|487|E|1|0|R|530|28|4|273|E3002|2|21|17|13|5|9|95|2|7|11|10|8|3|6|4|2|7|11|5|11|7|5|7|0|0|0|266|83|88|95|2024|4|25|15|33|55|4|N
30|2|490|B|1|0|R|413|28|4|273|E3002|4|22|22|7|8|1|78|2|2|9|5|10|0|2|17|1|9|4|6|6|3|5|5|0|1|0|225|75|71|78|2024|4|25|15|30|54|4|N
30|2|629|C|1|0|R|650|33|4|273|E3002|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|12|25|1|N
30|2|1344|B|1|0|M|564|60|2|273|E3002|109|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|16|31|1|N
30|2|1353|B|1|0|R|497|60|2|273|E3002|124|16|11|11|9|9|94|3|8|15|1|11|0|7|7|2|4|8|10|12|3|5|11|1|0|0|258|65|99|94|2024|4|25|13|16|54|4|N
30|2|1376|B|1|0|R|466|60|2|273|E3002|125|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|56|39|1|N
30|2|1407|B|1|0|R|240|62|1|273|E3002|136|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|55|36|2|N
30|2|1625|E|1|0|M|430|74|4|273|E3002|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|48|54|1|N
30|2|1753|C|1|0|R|582|82|4|273|E3002|103|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|39|44|1|N
30|2|1761|B|1|0|R|467|82|4|273|E3002|103|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|44|34|1|N
30|2|3765|C|1|0|R|709|166|2|273|E3002|145|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|23|9|1|N
30|2|4555|E|1|0|R|168|198|4|273|E3002|76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
30|3|46|C|1|0|R|551|3|27|274|E3003|55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
30|3|1195|S|1|0|U|0|50|26|274|E3003|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
30|3|1204|C|1|0|M|455|50|26|274|E3003|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|40|26|1|N
30|3|1229|B|1|0|U|387|50|26|274|E3003|9|12|10|14|7|3|71|9|6|5|12|12|1|1|5|3|3|12|5|0|1|5|2|0|2|0|201|66|62|71|2024|4|25|13|33|31|4|N
30|3|1242|B|1|0|R|637|50|26|274|E3003|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
30|3|1395|B|1|0|R|244|61|26|274|E3003|44|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|18|5|6|1|N
30|3|1396|B|1|0|R|745|61|26|274|E3003|45|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|18|4|35|1|N
30|3|1396|C|1|0|R|745|61|26|274|E3003|45|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|18|13|19|1|N
30|3|1703|C|2|0|U|719|79|24|274|E3003|118|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|18|38|0|2|N
30|3|1708|B|1|0|U|629|79|24|274|E3003|124|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|26|7|4|N
30|3|1717|C|1|0|R|539|79|24|274|E3003|129|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|16|2|4|N
30|3|1717|E|1|0|R|658|79|24|274|E3003|129|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|20|40|4|N
30|3|2182|B|1|0|U|584|95|24|274|E3003|107|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|53|48|2|N
30|3|2189|C|1|0|R|437|95|24|274|E3003|109|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
30|3|2199|E|1|0|R|411|95|24|274|E3003|116|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|52|48|2|N
30|3|3086|E|1|0|R|303|131|27|274|E3003|138|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|26|35|1|N
30|3|3099|B|1|0|R|630|131|27|274|E3003|137|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|19|0|1|N
30|3|3490|E|2|0|R|315|145|27|274|E3003|88|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|8|11|1|N
30|3|4910|C|2|0|R|734|50|26|274|E3003|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|26|54|1|N
30|4|549|C|1|0|U|740|29|16|275|E3004|108|18|18|11|7|8|186|9|5|7|19|13|3|8|1|6|5|6|5|6|0|0|0|0|0|0|341|89|66|186|2024|4|25|15|5|3|4|N
30|4|563|C|1|0|U|563|29|16|275|E3004|114|14|16|5|3|4|134|1|3|13|12|13|3|5|3|2|1|1|6|3|3|1|3|0|20|2|271|76|39|134|2024|4|25|15|24|9|4|N
30|4|581|C|2|0|U|717|29|16|275|E3004|127|15|19|7|7|4|172|6|7|7|18|8|7|7|3|6|7|3|6|5|7|2|3|0|18|3|347|81|73|172|2024|4|25|15|39|2|4|N
30|4|4368|C|1|0|U|558|192|15|275|E3004|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
30|4|4380|B|1|0|U|426|192|15|275|E3004|52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
30|4|4381|B|1|0|U|679|192|15|275|E3004|52|13|17|8|5|11|147|7|0|17|20|16|6|5|6|3|5|0|4|5|4|2|6|0|24|4|335|97|63|147|2024|4|25|14|16|41|4|N
30|4|4386|C|1|0|U|450|192|15|275|E3004|46|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
30|4|4427|B|1|0|U|517|192|15|275|E3004|69|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|18|27|36|1|N
30|4|4442|C|1|0|U|448|192|15|275|E3004|58|11|5|4|3|3|110|6|3|9|12|4|5|3|8|1|4|2|3|5|0|0|0|0|13|1|215|50|41|110|2024|4|25|15|18|36|4|N
30|4|4451|B|1|0|U|444|192|15|275|E3004|37|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|33|13|1|N
30|4|4461|C|3|0|U|564|192|15|275|E3004|27|13|20|8|3|1|117|3|4|8|15|15|1|8|7|6|5|5|2|5|0|4|4|0|25|1|280|80|57|117|2024|4|25|14|17|14|4|N
30|4|4468|B|1|0|U|722|192|15|275|E3004|131|15|13|7|5|5|190|7|6|8|16|11|5|3|5|5|4|2|5|7|2|2|4|0|27|5|359|75|62|190|2024|4|25|15|19|27|4|N
30|4|4490|C|3|0|U|692|192|15|275|E3004|1|18|21|9|4|6|186|8|6|10|17|12|6|1|4|4|9|5|4|4|3|5|8|0|24|2|376|93|71|186|2024|4|25|14|9|55|4|N
30|4|4490|C|4|0|U|692|192|15|275|E3004|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|22|11|1|N
30|4|4494|C|4|0|U|691|192|15|275|E3004|11|14|25|6|5|5|149|2|2|17|20|13|5|8|9|3|6|3|5|5|2|2|8|0|32|3|349|100|65|149|2024|4|25|15|6|29|4|N
30|4|4747|C|1|0|U|650|192|15|275|E3004|49|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
30|4|4930|C|2|0|R|532|29|16|275|E3004|129|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|42|43|1|N
30|5|3118|C|2|0|U|641|132|5|276|E3005|8|34|38|25|6|7|53|4|3|38|19|42|2|5|3|8|5|8|2|4|5|4|9|0|0|0|324|198|73|53|2024|4|25|14|2|53|4|N
30|5|3129|B|1|0|U|696|132|5|276|E3005|15|35|30|27|5|11|76|1|2|44|24|42|2|3|4|7|4|5|5|3|8|12|9|0|1|0|360|204|79|76|2024|4|25|15|9|4|4|N
30|5|3139|B|1|0|U|622|132|5|276|E3005|19|34|38|23|7|8|56|3|5|38|24|36|4|3|2|4|4|10|5|4|7|5|3|1|0|0|324|197|71|56|2024|4|25|15|38|29|4|N
30|5|3144|C|5|0|U|632|132|5|276|E3005|22|29|33|40|6|5|58|2|5|40|27|39|4|6|5|5|3|7|6|4|6|2|4|0|0|0|336|212|66|58|2024|4|25|14|9|8|4|N
30|5|3155|C|1|0|U|414|132|5|276|E3005|31|24|23|22|5|5|27|4|5|29|9|21|0|3|1|3|3|5|1|3|3|6|1|0|0|0|203|128|48|27|2024|4|25|15|7|18|4|N
30|5|3166|C|2|0|U|516|132|5|276|E3005|35|18|19|19|3|6|57|2|2|39|16|29|1|1|4|3|1|5|2|1|6|5|5|0|0|0|244|141|46|57|2024|4|25|14|13|44|4|N
30|5|3553|C|1|0|U|461|152|3|276|E3005|65|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|51|27|4|N
30|5|3568|C|1|0|R|474|152|3|276|E3005|70|20|14|20|5|7|46|1|3|39|26|30|2|5|2|3|3|4|2|4|5|2|7|0|0|0|250|151|53|46|2024|4|25|15|25|56|4|N
30|5|3932|C|1|0|M|492|174|3|276|E3005|73|20|23|21|5|40|40|1|4|25|24|34|0|8|3|7|1|7|1|3|7|4|3|1|0|0|282|147|95|40|2024|4|25|15|33|22|4|N
30|5|3936|C|1|0|R|410|174|3|276|E3005|74|20|19|24|4|5|42|1|4|25|20|32|2|2|4|2|2|7|4|2|1|2|1|0|0|0|225|142|41|42|2024|4|25|15|25|25|4|N
30|5|3949|C|1|0|M|596|174|3|276|E3005|87|28|27|19|8|12|61|1|3|30|21|40|1|3|2|5|6|5|1|5|7|5|4|0|0|0|294|166|67|61|2024|4|25|15|37|11|4|N
30|5|3950|B|1|0|R|701|174|3|276|E3005|82|23|34|33|16|9|65|6|3|38|29|41|1|10|5|6|8|12|3|4|6|4|6|0|0|0|362|199|98|65|2024|4|25|15|12|11|4|N
30|5|3954|C|2|0|M|707|174|3|276|E3005|90|37|24|25|5|7|60|4|1|46|27|48|6|10|6|11|2|5|4|2|9|4|8|0|1|0|352|213|78|60|2024|4|25|15|46|44|4|N
30|5|3961|B|1|0|U|511|174|3|276|E3005|95|21|31|28|5|5|40|2|5|40|26|21|3|6|5|4|4|4|2|2|4|8|4|1|1|0|272|170|61|40|2024|4|25|15|16|34|4|N
30|5|3970|B|1|0|U|584|174|3|276|E3005|100|29|31|25|4|7|44|3|4|37|18|48|4|4|1|4|1|10|6|2|5|7|10|1|0|0|305|192|69|44|2024|4|25|15|15|22|4|N
30|5|4110|B|1|0|U|722|188|3|276|E3005|118|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|13|42|4|N
30|5|4133|C|1|0|U|459|188|3|276|E3005|145|22|25|19|5|4|40|1|5|30|18|36|2|3|5|4|4|3|2|7|7|6|3|0|0|0|251|152|59|40|2024|4|25|15|40|25|4|N
30|5|4138|C|1|0|U|642|188|3|276|E3005|108|34|30|27|5|7|61|5|6|42|24|35|4|6|2|4|3|9|3|1|6|9|2|0|0|0|325|196|68|61|2024|4|25|15|25|3|4|N
30|5|4146|C|1|0|U|721|188|3|276|E3005|146|33|48|30|5|10|57|4|3|37|24|40|0|5|4|5|6|9|4|5|7|7|7|1|0|0|351|212|82|57|2024|4|25|15|48|18|4|N
30|5|4154|C|2|0|R|656|188|3|276|E3005|143|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|15|59|3|4|N
30|6|940|B|1|0|U|542|42|5|277|E3006|72|18|24|34|8|9|59|6|10|17|10|9|0|4|9|7|4|8|8|16|10|7|11|0|0|0|288|112|117|59|2024|4|25|15|52|13|4|N
30|6|944|C|1|0|U|549|42|5|277|E3006|75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|53|33|4|N
30|6|946|C|2|0|R|564|42|5|277|E3006|77|10|31|33|8|11|41|5|6|12|9|18|0|4|7|8|8|11|13|15|6|12|9|0|0|1|278|113|123|41|2024|4|25|15|46|46|4|N
30|6|1270|C|1|0|R|400|52|6|277|E3006|92|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
30|6|1276|C|1|0|U|577|53|6|277|E3006|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|18|8|24|4|N
30|6|1514|C|2|0|R|642|68|6|277|E3006|85|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
30|6|1526|B|1|0|U|675|69|6|277|E3006|108|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|55|30|1|N
30|6|1528|B|1|0|R|593|69|6|277|E3006|110|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|38|1|1|N
30|6|2375|B|1|0|U|680|104|6|277|E3006|113|15|25|40|11|19|65|11|11|24|13|14|1|5|15|15|7|8|8|12|7|17|13|0|0|0|356|132|159|65|2024|4|25|15|26|7|4|N
30|6|2899|C|3|0|U|700|125|6|277|E3006|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|58|18|1|N
30|6|2929|C|1|0|M|653|125|6|277|E3006|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|54|21|1|N
30|6|2957|C|1|0|R|531|125|6|277|E3006|52|17|25|27|7|11|55|2|7|8|20|12|2|7|5|7|6|15|8|9|6|7|10|0|0|0|273|111|107|55|2024|4|25|15|6|0|4|N
30|6|2971|B|1|0|R|575|125|6|277|E3006|55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|18|5|36|1|N
30|6|2971|C|1|0|R|574|125|6|277|E3006|55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|18|19|43|1|N
30|6|2989|E|2|0|R|354|125|6|277|E3006|63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|18|22|23|1|N
30|6|4761|B|1|0|M|490|158|7|277|E3006|137|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|36|43|4|N
30|6|4765|B|1|0|U|453|158|7|277|E3006|143|22|28|21|7|7|35|6|8|15|11|7|0|3|4|7|6|6|10|8|14|9|6|0|1|0|241|104|101|35|2024|4|25|14|15|5|4|N
30|6|4965|C|1|0|U|668|42|5|277|E3006|67|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|16|19|4|N
30|7|225|E|1|0|R|259|11|9|278|E3007|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
30|7|231|B|1|0|R|329|11|9|278|E3007|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|18|28|44|1|N
30|7|434|C|1|0|R|395|24|9|278|E3007|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|21|15|1|N
30|7|435|C|1|0|R|516|24|9|278|E3007|25|25|20|18|2|3|49|4|5|16|25|14|8|6|4|5|6|6|6|8|12|6|5|1|9|1|264|126|79|49|2024|4|25|14|17|5|4|N
30|7|445|E|1|0|R|388|24|9|278|E3007|36|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|18|32|56|1|N
30|7|450|E|1|0|R|735|24|9|278|E3007|34|25|39|18|5|5|75|7|7|27|31|19|7|9|9|9|7|5|6|5|11|9|9|0|10|2|356|166|103|75|2024|4|25|15|29|17|1|N
30|7|458|B|1|0|R|462|24|9|278|E3007|38|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|35|56|1|N
30|7|1840|B|1|0|R|665|88|9|278|E3007|49|21|37|18|5|4|67|10|7|18|25|18|7|7|9|5|4|6|6|14|19|5|4|1|10|3|330|144|106|67|2024|4|25|15|16|25|1|N
30|7|2314|C|2|0|U|713|103|7|278|E3007|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|49|27|1|N
30|7|2327|B|1|0|R|393|103|7|278|E3007|90|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|18|3|35|1|N
30|7|2347|B|1|0|R|484|103|7|278|E3007|91|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
30|7|2360|E|1|1|M|454|103|7|278|E3007|88|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
30|7|2369|B|1|0|R|359|103|7|278|E3007|80|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|13|19|1|N
30|7|2531|C|1|0|U|421|110|8|278|E3007|108|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
30|7|2619|B|1|0|R|467|115|8|278|E3007|156|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|33|7|1|N
30|7|4046|C|1|0|U|628|182|7|278|E3007|141|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|17|1|21|4|N
30|7|4067|E|1|0|R|194|182|7|278|E3007|121|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|38|43|1|N
