75
ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO|ESTRATO|NUMERO_ARE|PAN|PRI|PRD|PVEM|PT|MC|MORENA|PVEM_PT_MORENA|PVEM_PT|PVEM_MORENA|PT_MORENA|PAN_PRI|CNR|NULOS|TOTAL|LBS|JMFP|JMR|MIDLF|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
27|2|148|C|3|0|U|591|2|2|256|E2702|57|57|31|86|12|10|46|17|8|14|16|0|4|6|0|307|92|86|77|46|2024|4|25|15|43|59|4|N
27|2|687|B|1|0|U|528|8|15|256|E2702|106|40|22|82|9|6|47|17|7|7|11|0|5|0|0|253|67|82|57|47|2024|4|25|14|10|36|4|N
27|2|718|C|1|0|U|508|8|1|256|E2702|97|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|15|56|42|1|N
27|3|515|B|1|0|U|660|5|11|257|E2703|67|88|31|108|16|9|52|10|12|6|7|5|0|3|1|348|119|108|65|52|2024|4|25|15|46|32|1|N
27|3|518|B|1|0|U|538|5|11|257|E2703|67|55|23|92|6|14|47|12|9|5|5|1|1|2|0|272|79|92|52|47|2024|4|25|15|43|30|1|N
27|3|532|C|1|0|U|413|5|11|257|E2703|70|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|15|56|44|4|N
27|3|536|C|1|0|U|634|5|12|257|E2703|41|60|34|101|6|15|60|16|13|3|6|2|1|0|0|317|95|101|61|60|2024|4|25|15|7|6|4|N
27|3|540|C|1|0|R|440|5|19|257|E2703|5|55|23|59|7|12|33|10|8|3|5|2|0|0|0|217|78|59|47|33|2024|4|25|14|9|15|1|N
27|3|542|C|2|0|R|507|5|19|257|E2703|2|47|19|77|16|17|36|15|13|3|2|4|0|3|0|252|66|77|70|36|2024|4|25|14|6|54|1|N
27|3|545|C|1|0|R|548|5|19|257|E2703|2|64|23|86|13|5|35|8|7|5|9|3|0|1|0|259|87|86|50|35|2024|4|25|14|3|56|1|N
27|3|550|B|1|0|R|619|5|11|257|E2703|43|69|31|102|11|11|59|11|14|3|11|2|0|0|0|324|100|102|63|59|2024|4|25|15|5|43|4|N
27|3|554|C|1|0|R|652|5|12|257|E2703|9|60|27|109|17|12|62|16|13|5|8|4|0|0|0|333|87|109|75|62|2024|4|25|15|36|3|4|N
27|3|568|C|2|0|U|616|5|12|257|E2703|12|47|23|122|9|14|55|13|7|3|7|2|0|2|0|304|70|122|55|55|2024|4|25|15|35|10|4|N
27|3|576|C|3|0|M|632|5|12|257|E2703|18|66|36|6|13|12|45|15|10|5|6|2|0|1|0|217|102|6|63|45|2024|4|25|15|39|43|4|N
27|3|592|C|1|0|R|621|5|11|257|E2703|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|15|53|38|4|N
27|3|598|C|2|0|R|562|5|12|257|E2703|35|56|24|105|5|7|40|10|12|2|11|3|0|2|0|277|80|105|50|40|2024|4|25|15|5|1|4|N
27|3|601|C|1|0|U|626|5|12|257|E2703|24|67|32|106|11|15|53|15|5|5|8|13|0|1|0|331|99|106|72|53|2024|4|25|15|25|9|1|N
27|3|613|C|1|0|U|714|6|13|257|E2703|100|76|37|118|10|11|47|14|12|4|5|7|3|4|1|349|116|118|63|47|2024|4|25|14|3|41|4|N
27|3|626|C|1|0|R|568|6|11|257|E2703|76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|15|57|52|1|N
27|3|645|C|3|0|R|574|6|13|257|E2703|81|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|6|23|1|N
27|3|1147|B|1|0|U|726|5|12|257|E2703|36|72|26|155|11|10|53|17|8|3|13|7|0|3|0|378|98|155|69|53|2024|4|25|15|32|47|4|N
27|4|279|B|1|0|U|560|4|7|258|E2704|72|40|27|111|7|10|43|12|13|3|4|3|2|1|0|276|69|111|52|43|2024|4|25|14|16|24|4|N
27|4|294|B|1|0|U|739|4|7|258|E2704|75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|15|58|57|1|N
27|4|300|C|1|0|U|491|4|9|258|E2704|105|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|5|8|4|N
27|4|313|B|1|0|U|604|4|9|258|E2704|111|44|36|112|11|8|49|12|11|4|12|3|0|2|0|304|80|112|61|49|2024|4|25|14|12|38|4|N
27|4|314|C|3|0|U|715|4|8|258|E2704|88|41|41|130|11|12|64|17|14|3|6|10|1|3|0|353|83|130|73|64|2024|4|25|14|13|15|4|N
27|4|345|C|2|0|U|705|4|8|258|E2704|92|52|40|142|14|12|57|14|10|6|11|7|0|3|0|368|92|142|74|57|2024|4|25|14|11|13|4|N
27|4|352|C|1|0|U|477|4|9|258|E2704|128|29|26|98|6|4|29|4|6|4|9|7|0|4|0|226|55|98|40|29|2024|4|25|14|11|43|4|N
27|4|359|B|1|0|U|676|4|9|258|E2704|122|47|30|129|7|5|46|18|10|5|8|2|1|3|0|311|78|129|55|46|2024|4|25|15|10|48|4|N
27|4|359|C|2|0|U|676|4|9|258|E2704|122|47|43|127|14|7|50|18|10|5|12|7|0|2|0|342|90|127|73|50|2024|4|25|15|11|51|4|N
27|4|363|B|1|0|U|470|4|9|258|E2704|132|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|8|13|1|N
27|4|369|B|1|0|U|662|4|8|258|E2704|96|34|41|130|12|11|55|18|11|6|10|1|1|3|0|333|76|130|69|55|2024|4|25|15|29|2|4|N
27|4|379|B|1|0|U|527|4|9|258|E2704|134|51|33|97|9|10|36|12|10|1|8|2|1|3|0|273|85|97|52|36|2024|4|25|14|15|9|4|N
27|4|402|B|1|0|U|483|4|9|258|E2704|136|23|37|106|5|5|46|7|8|3|7|7|1|2|0|257|61|106|42|46|2024|4|25|15|17|26|4|N
27|4|426|C|1|0|U|589|4|6|258|E2704|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|15|57|49|4|N
27|4|1165|C|2|0|U|641|4|6|258|E2704|27|47|32|107|14|3|44|16|19|11|10|5|1|1|0|310|80|107|78|44|2024|4|25|14|12|55|4|N
27|5|197|C|1|0|R|628|3|4|259|E2705|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|15|53|58|4|N
27|5|205|C|1|0|R|701|3|4|259|E2705|36|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|7|12|4|N
27|5|825|C|2|0|U|605|10|17|259|E2705|46|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|16|1|30|4|N
27|5|829|C|4|0|M|688|10|17|259|E2705|58|62|33|101|7|11|65|8|26|7|14|0|0|9|0|343|95|101|73|65|2024|4|25|15|47|46|1|N
27|5|838|C|1|0|U|603|10|17|259|E2705|66|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|15|55|34|4|N
27|5|842|C|3|0|R|672|10|17|259|E2705|61|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|15|58|45|4|N
27|5|1136|C|1|0|U|677|13|18|259|E2705|92|66|40|103|11|10|66|10|26|6|8|8|1|6|1|362|107|103|79|66|2024|4|25|12|29|45|4|N
27|5|1137|C|1|0|U|506|13|18|259|E2705|94|36|32|66|9|16|40|14|13|4|9|0|1|4|0|244|69|66|65|40|2024|4|25|12|30|42|4|N
27|5|1138|B|1|0|U|608|13|18|259|E2705|93|50|27|94|4|10|52|12|22|3|19|0|0|9|0|302|77|94|70|52|2024|4|25|12|21|47|4|N
27|5|1140|B|1|0|U|739|13|18|259|E2705|92|69|31|93|14|22|63|23|13|7|17|0|1|7|0|360|101|93|96|63|2024|4|25|12|35|5|4|N
27|6|398|C|4|0|U|701|4|8|260|E2706|3|84|28|54|4|7|69|15|18|23|11|1|12|13|2|341|124|54|79|69|2024|4|25|15|34|21|4|N
27|6|400|B|1|0|U|632|4|8|260|E2706|8|71|30|51|9|4|66|8|17|24|15|1|12|12|1|321|113|51|78|66|2024|4|25|15|51|12|1|N
27|6|411|C|2|0|U|502|4|5|260|E2706|14|51|20|41|4|4|49|4|20|22|9|2|7|8|1|242|78|41|65|49|2024|4|25|15|29|2|1|N
27|6|463|C|5|0|R|630|4|5|260|E2706|25|67|32|51|13|5|67|8|15|26|7|1|19|7|3|321|118|51|75|67|2024|4|25|15|19|44|4|N
27|6|476|C|4|0|U|734|4|5|260|E2706|38|96|31|47|9|3|89|8|16|33|6|3|7|20|0|368|134|47|78|89|2024|4|25|14|16|20|4|N
27|6|497|C|1|0|U|593|4|5|260|E2706|49|61|27|54|7|1|62|7|14|32|14|3|15|7|3|307|103|54|78|62|2024|4|25|14|8|48|4|N
27|6|804|B|1|0|R|539|9|16|260|E2706|83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|15|56|48|1|N
27|6|1070|C|1|0|U|709|16|20|260|E2706|113|83|36|60|8|3|76|9|22|32|8|3|18|14|3|375|137|60|85|76|2024|4|25|14|13|57|4|N
27|6|1084|B|1|0|R|443|16|20|260|E2706|124|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|15|55|59|1|N
27|6|1180|C|2|0|U|650|16|20|260|E2706|118|62|30|56|5|4|74|13|17|21|9|1|10|15|2|319|102|56|70|74|2024|4|25|14|7|4|4|N
27|6|1195|C|2|0|U|725|4|10|260|E2706|60|85|44|52|11|6|62|6|20|40|19|2|13|10|1|371|142|52|104|62|2024|4|25|14|11|25|4|N
27|6|1197|B|1|0|U|662|4|10|260|E2706|59|78|30|46|9|6|63|13|23|37|4|2|10|10|2|333|118|46|94|63|2024|4|25|15|11|33|4|N
